timestamp,ip,port,session_id,event_type,packets,duration_sec
2026-04-22T19:31:52.967846,10.anon.205.226,36158,60c6f700,DISCONNECT,0,18.354
2026-04-22T19:31:53.222423,10.anon.205.226,39494,d540d8a0,CONNECT,0,0.0
2026-04-22T19:32:11.529182,10.anon.205.226,39494,d540d8a0,DISCONNECT,0,18.307
2026-04-22T19:32:11.805746,10.anon.205.226,49770,68821382,CONNECT,0,0.0
2026-04-22T19:32:30.132764,10.anon.205.226,49770,68821382,DISCONNECT,0,18.327
2026-04-22T19:32:30.382941,10.anon.205.226,34936,5bb5a3b4,CONNECT,0,0.0
2026-04-22T19:32:48.668736,10.anon.205.226,34936,5bb5a3b4,DISCONNECT,0,18.286
2026-04-22T19:32:48.938243,10.anon.205.226,54100,0857b4af,CONNECT,0,0.0
2026-04-22T19:33:07.241722,10.anon.205.226,54100,0857b4af,DISCONNECT,0,18.304
2026-04-22T19:54:17.474334,10.anon.189.30,37022,52c0446c,CONNECT,0,0.0
2026-04-22T19:54:31.245362,10.anon.189.30,37022,52c0446c,DISCONNECT,0,13.771
2026-04-22T20:31:31.728813,10.anon.98.210,53954,14790b78,CONNECT,0,0.0
2026-04-22T20:32:04.114244,10.anon.98.210,53954,14790b78,DISCONNECT,0,32.386
2026-04-22T20:41:49.649861,10.anon.121.156,50480,96a0882c,CONNECT,0,0.0
2026-04-22T20:41:49.872860,10.anon.121.156,50480,96a0882c,DISCONNECT,0,0.224
2026-04-22T21:23:50.673514,10.anon.52.0,37410,74b129d1,CONNECT,0,0.0
2026-04-22T21:23:56.278539,10.anon.52.0,37410,74b129d1,DISCONNECT,0,5.606
2026-04-22T21:41:54.430726,10.anon.218.188,41384,fc2446ed,CONNECT,0,0.0
2026-04-22T21:41:54.550658,10.anon.218.188,41384,fc2446ed,DISCONNECT,0,0.122
2026-04-22T21:41:54.630021,10.anon.218.188,41392,963886e0,CONNECT,0,0.0
2026-04-22T21:42:12.755582,10.anon.218.188,41392,963886e0,DISCONNECT,0,18.126
2026-04-22T21:42:12.862234,10.anon.218.188,58266,0d8baacc,CONNECT,0,0.0
2026-04-22T21:42:30.986668,10.anon.218.188,58266,0d8baacc,DISCONNECT,0,18.125
2026-04-22T21:42:31.066520,10.anon.218.188,48388,4fa209ed,CONNECT,0,0.0
2026-04-22T21:42:49.179127,10.anon.218.188,48388,4fa209ed,DISCONNECT,0,18.113
2026-04-22T21:42:49.251661,10.anon.218.188,33466,273add62,CONNECT,0,0.0
2026-04-22T21:43:07.367574,10.anon.218.188,33466,273add62,DISCONNECT,0,18.117
2026-04-22T21:43:07.445093,10.anon.218.188,35776,717f49bf,CONNECT,0,0.0
2026-04-22T21:43:25.560920,10.anon.218.188,35776,717f49bf,DISCONNECT,0,18.116
2026-04-22T21:43:25.638107,10.anon.218.188,36816,9e60d481,CONNECT,0,0.0
2026-04-22T21:43:43.741613,10.anon.218.188,36816,9e60d481,DISCONNECT,0,18.104
2026-04-22T21:43:43.870948,10.anon.218.188,52010,c6edc90a,CONNECT,0,0.0
2026-04-22T21:44:02.006695,10.anon.218.188,52010,c6edc90a,DISCONNECT,0,18.136
2026-04-22T21:44:02.077534,10.anon.218.188,36560,f9bfbf4d,CONNECT,0,0.0
2026-04-22T21:44:20.194686,10.anon.218.188,36560,f9bfbf4d,DISCONNECT,0,18.118
2026-04-22T21:44:20.277972,10.anon.218.188,38780,0310668a,CONNECT,0,0.0
2026-04-22T21:44:38.390302,10.anon.218.188,38780,0310668a,DISCONNECT,0,18.113
2026-04-22T21:52:07.183393,10.anon.209.143,52872,5248143d,CONNECT,0,0.0
2026-04-22T21:52:12.056752,10.anon.209.143,52872,5248143d,DISCONNECT,0,4.875
2026-04-22T22:40:04.411243,10.anon.8.154,59776,dd42b9c2,CONNECT,0,0.0
2026-04-22T22:40:05.108534,10.anon.8.154,59784,b22b3c0a,CONNECT,0,0.0
2026-04-22T22:40:18.108135,10.anon.8.154,59776,dd42b9c2,DISCONNECT,0,13.697
2026-04-22T22:40:20.019919,10.anon.8.154,59784,b22b3c0a,DISCONNECT,0,14.912
2026-04-22T22:40:45.201182,10.anon.222.188,49076,7709ba5b,CONNECT,0,0.0
2026-04-22T22:40:45.675989,10.anon.222.188,49092,54a79ed0,CONNECT,0,0.0
2026-04-22T22:40:49.813102,10.anon.222.188,49076,7709ba5b,DISCONNECT,0,4.612
2026-04-22T22:41:00.450605,10.anon.222.188,49092,54a79ed0,DISCONNECT,0,14.775
2026-04-22T22:41:06.246755,10.anon.39.233,29406,96fa9a16,CONNECT,0,0.0
2026-04-22T22:41:06.715891,10.anon.39.233,29422,0d90aaa9,CONNECT,0,0.0
2026-04-22T22:41:20.318135,10.anon.39.233,29406,96fa9a16,DISCONNECT,0,14.072
2026-04-22T22:41:21.511882,10.anon.39.233,29422,0d90aaa9,DISCONNECT,0,14.796
2026-04-22T23:26:24.494414,10.anon.83.44,56460,134177a1,CONNECT,0,0.0
2026-04-22T23:26:26.224495,10.anon.83.44,56460,134177a1,DISCONNECT,0,1.731
2026-04-22T23:26:26.450792,10.anon.83.44,56470,29d4eb10,CONNECT,0,0.0
2026-04-22T23:26:26.696917,10.anon.83.44,56470,29d4eb10,DISCONNECT,0,0.247
2026-04-22T23:54:32.451611,10.anon.144.84,33568,1b6554e1,CONNECT,0,0.0
2026-04-22T23:54:37.274871,10.anon.144.84,33568,1b6554e1,DISCONNECT,0,4.824
2026-04-23T00:20:32.783803,10.anon.97.183,64676,f64cafbd,CONNECT,0,0.0
2026-04-23T00:20:42.463355,10.anon.97.183,64676,f64cafbd,DISCONNECT,0,9.681
2026-04-23T00:43:15.409065,10.anon.199.212,24004,0f389381,CONNECT,0,0.0
2026-04-23T00:43:25.179664,10.anon.199.212,24004,0f389381,DISCONNECT,0,9.771
2026-04-23T00:47:07.924286,10.anon.114.211,53418,a6a25c39,CONNECT,0,0.0
2026-04-23T00:47:08.155130,10.anon.114.211,53418,a6a25c39,DISCONNECT,0,0.231
2026-04-23T02:14:41.063322,10.anon.58.184,55328,1e52c226,CONNECT,0,0.0
2026-04-23T02:14:44.075437,10.anon.58.184,55328,1e52c226,DISCONNECT,0,3.013
2026-04-23T02:14:44.297845,10.anon.58.184,55338,1c7959ae,CONNECT,0,0.0
2026-04-23T02:14:47.315057,10.anon.58.184,55338,1c7959ae,DISCONNECT,0,3.018
2026-04-23T02:32:35.099790,10.anon.50.109,53526,411421a7,CONNECT,0,0.0
2026-04-23T02:32:42.852471,10.anon.50.109,53526,411421a7,DISCONNECT,0,7.753
2026-04-23T02:59:38.279190,10.anon.56.178,57216,8bc1af6b,CONNECT,0,0.0
2026-04-23T02:59:39.024176,10.anon.56.178,57228,371161a7,CONNECT,0,0.0
2026-04-23T02:59:53.997576,10.anon.56.178,57216,8bc1af6b,DISCONNECT,0,15.719
2026-04-23T02:59:54.087331,10.anon.56.178,57228,371161a7,DISCONNECT,0,15.064
2026-04-23T02:59:58.123958,10.anon.222.246,22264,89991008,CONNECT,0,0.0
2026-04-23T02:59:58.840225,10.anon.222.246,22290,a090a961,CONNECT,0,0.0
2026-04-23T03:00:03.935419,10.anon.222.246,22264,89991008,DISCONNECT,0,5.812
2026-04-23T03:00:13.602558,10.anon.222.246,22290,a090a961,DISCONNECT,0,14.763
2026-04-23T03:00:17.513429,10.anon.187.52,6892,42827f73,CONNECT,0,0.0
2026-04-23T03:00:18.739641,10.anon.187.52,6918,afb0c10c,CONNECT,0,0.0
2026-04-23T03:00:25.833262,10.anon.187.52,6892,42827f73,DISCONNECT,0,8.32
2026-04-23T03:00:33.524031,10.anon.187.52,6918,afb0c10c,DISCONNECT,0,14.785
2026-04-23T03:46:49.127668,10.anon.190.81,60528,e99315d9,CONNECT,0,0.0
2026-04-23T03:46:53.927705,10.anon.190.81,60528,e99315d9,DISCONNECT,0,4.801
